x,y,z,source,maxzoom
2207,1437,12,atsalzburg,17
2206,1437,12,atsalzburg,17
1102,719,11,atsalzburg,17
1102,718,11,atsalzburg,17
2190,1430,12,atsalzburg,17
2191,1430,12,atsalzburg,17
2191,1431,12,atsalzburg,17
1096,714,11,atsalzburg,17
1096,715,11,atsalzburg,17
2190,1438,12,atsalzburg,17
2191,1438,12,atsalzburg,17
2191,1439,12,atsalzburg,17
2197,1440,12,atsalzburg,17
2196,1440,12,atsalzburg,17
2195,1423,12,atsalzburg,17
2194,1423,12,atsalzburg,17
1093,719,11,atsalzburg,17
1093,718,11,atsalzburg,17
2191,1432,12,atsalzburg,17
2190,1433,12,atsalzburg,17
2191,1433,12,atsalzburg,17
2195,1428,12,atsalzburg,17
2194,1428,12,atsalzburg,17
2194,1429,12,atsalzburg,17
2185,1435,12,atsalzburg,17
2184,1435,12,atsalzburg,17
2195,1440,12,atsalzburg,17
2202,1433,12,atsalzburg,17
2202,1432,12,atsalzburg,17
2193,1424,12,atsalzburg,17
1102,720,11,atsalzburg,17
2200,1423,12,atsalzburg,17
2202,1430,12,atsalzburg,17
2202,1431,12,atsalzburg,17
2189,1433,12,atsalzburg,17
2198,1440,12,atsalzburg,17
537,379,10,frrgealti5corse,14
537,378,10,frrgealti5corse,14
1073,755,11,frrgealti5corse,14
2153,1507,12,frrgealti5corse,14
2153,1506,12,frrgealti5corse,14
537,380,10,frrgealti5corse,14
537,381,10,frrgealti5corse,14
2156,1510,12,frrgealti5corse,14
2157,1511,12,frrgealti5corse,14
2156,1511,12,frrgealti5corse,14
2155,1528,12,frrgealti5corse,14
2154,1528,12,frrgealti5corse,14
2154,1529,12,frrgealti5corse,14
2156,1515,12,frrgealti5corse,14
2156,1514,12,frrgealti5corse,14
2157,1515,12,frrgealti5corse,14
1075,764,11,frrgealti5corse,14
1072,758,11,frrgealti5corse,14
1073,758,11,frrgealti5corse,14
1073,759,11,frrgealti5corse,14
538,380,10,frrgealti5corse,14
538,381,10,frrgealti5corse,14
2156,1507,12,frrgealti5corse,14
2156,1506,12,frrgealti5corse,14
1075,755,11,frrgealti5corse,14
1074,755,11,frrgealti5corse,14
2154,1530,12,frrgealti5corse,14
2150,1509,12,frrgealti5corse,14
2151,1509,12,frrgealti5corse,14
2151,1508,12,frrgealti5corse,14
1072,757,11,frrgealti5corse,14
1073,757,11,frrgealti5corse,14
1073,756,11,frrgealti5corse,14
2153,1504,12,frrgealti5corse,14
2153,1505,12,frrgealti5corse,14
2148,1528,12,frrgealti5corse,14
2149,1528,12,frrgealti5corse,14
1077,752,11,frrgealti5corse,14
1077,753,11,frrgealti5corse,14
2151,1530,12,frrgealti5corse,14
2145,1519,12,frrgealti5corse,14
2145,1518,12,frrgealti5corse,14
2144,1518,12,frrgealti5corse,14
2149,1509,12,frrgealti5corse,14
1078,758,11,frrgealti5corse,14
1078,759,11,frrgealti5corse,14
2156,1508,12,frrgealti5corse,14
2156,1509,12,frrgealti5corse,14
2145,1520,12,frrgealti5corse,14
2145,1521,12,frrgealti5corse,14
2156,1504,12,frrgealti5corse,14
2156,1505,12,frrgealti5corse,14
2147,1526,12,frrgealti5corse,14
2147,1527,12,frrgealti5corse,14
538,377,10,frrgealti5corse,14
2152,1530,12,frrgealti5corse,14
2153,1530,12,frrgealti5corse,14
1073,760,11,frrgealti5corse,14
1073,761,11,frrgealti5corse,14
2154,1503,12,frrgealti5corse,14
2155,1503,12,frrgealti5corse,14
2145,1512,12,frrgealti5corse,14
2145,1513,12,frrgealti5corse,14
2156,1513,12,frrgealti5corse,14
2156,1512,12,frrgealti5corse,14
538,379,10,frrgealti5corse,14
538,378,10,frrgealti5corse,14
2145,1522,12,frrgealti5corse,14
1076,764,11,frrgealti5corse,14
2156,1520,12,frrgealti5corse,14
1073,762,11,frrgealti5corse,14
1429,2019,12,frrgealti5guiana,14
1428,2019,12,frrgealti5guiana,14
1429,2018,12,frrgealti5guiana,14
362,502,10,frrgealti5guiana,14
362,503,10,frrgealti5guiana,14
715,994,11,frrgealti5guiana,14
714,995,11,frrgealti5guiana,14
715,995,11,frrgealti5guiana,14
1447,2022,12,frrgealti5guiana,14
1446,2022,12,frrgealti5guiana,14
1446,2023,12,frrgealti5guiana,14
1427,1992,12,frrgealti5guiana,14
1434,2022,12,frrgealti5guiana,14
1434,2023,12,frrgealti5guiana,14
1435,2022,12,frrgealti5guiana,14
357,505,10,frrgealti5guiana,14
1458,2005,12,frrgealti5guiana,14
1459,2004,12,frrgealti5guiana,14
1458,2004,12,frrgealti5guiana,14
358,500,10,frrgealti5guiana,14
359,501,10,frrgealti5guiana,14
359,500,10,frrgealti5guiana,14
1431,2010,12,frrgealti5guiana,14
1430,2011,12,frrgealti5guiana,14
1431,2011,12,frrgealti5guiana,14
1431,1986,12,frrgealti5guiana,14
1431,1987,12,frrgealti5guiana,14
1430,1987,12,frrgealti5guiana,14
723,1010,11,frrgealti5guiana,14
722,1011,11,frrgealti5guiana,14
722,1010,11,frrgealti5guiana,14
717,1010,11,frrgealti5guiana,14
716,1010,11,frrgealti5guiana,14
716,1011,11,frrgealti5guiana,14
181,250,9,frrgealti5guiana,14
180,250,9,frrgealti5guiana,14
180,251,9,frrgealti5guiana,14
1450,2018,12,frrgealti5guiana,14
1450,2019,12,frrgealti5guiana,14
361,497,10,frrgealti5guiana,14
360,496,10,frrgealti5guiana,14
360,497,10,frrgealti5guiana,14
1452,1990,12,frrgealti5guiana,14
1452,1991,12,frrgealti5guiana,14
1453,1991,12,frrgealti5guiana,14
725,995,11,frrgealti5guiana,14
724,994,11,frrgealti5guiana,14
724,995,11,frrgealti5guiana,14
715,1008,11,frrgealti5guiana,14
715,1009,11,frrgealti5guiana,14
1429,1989,12,frrgealti5guiana,14
1428,1989,12,frrgealti5guiana,14
1429,1988,12,frrgealti5guiana,14
1429,1987,12,frrgealti5guiana,14
1455,1993,12,frrgealti5guiana,14
1454,1992,12,frrgealti5guiana,14
1454,1993,12,frrgealti5guiana,14
1441,2022,12,frrgealti5guiana,14
1441,2023,12,frrgealti5guiana,14
1440,2022,12,frrgealti5guiana,14
364,499,10,frrgealti5guiana,14
1452,2012,12,frrgealti5guiana,14
1453,2012,12,frrgealti5guiana,14
1452,2013,12,frrgealti5guiana,14
1456,2007,12,frrgealti5guiana,14
1456,2006,12,frrgealti5guiana,14
1457,2006,12,frrgealti5guiana,14
1432,2006,12,frrgealti5guiana,14
1433,2006,12,frrgealti5guiana,14
1433,2007,12,frrgealti5guiana,14
728,996,11,frrgealti5guiana,14
728,997,11,frrgealti5guiana,14
729,997,11,frrgealti5guiana,14
715,1000,11,frrgealti5guiana,14
715,1001,11,frrgealti5guiana,14
1454,1991,12,frrgealti5guiana,14
362,498,10,frrgealti5guiana,14
362,499,10,frrgealti5guiana,14
363,499,10,frrgealti5guiana,14
1445,1985,12,frrgealti5guiana,14
1444,1985,12,frrgealti5guiana,14
1452,2015,12,frrgealti5guiana,14
1452,2014,12,frrgealti5guiana,14
1461,2000,12,frrgealti5guiana,14
1460,2000,12,frrgealti5guiana,14
1460,2001,12,frrgealti5guiana,14
726,1005,11,frrgealti5guiana,14
727,1004,11,frrgealti5guiana,14
726,1004,11,frrgealti5guiana,14
1439,2022,12,frrgealti5guiana,14
1438,2022,12,frrgealti5guiana,14
1433,2024,12,frrgealti5guiana,14
1432,2024,12,frrgealti5guiana,14
718,1010,11,frrgealti5guiana,14
719,1010,11,frrgealti5guiana,14
1429,2017,12,frrgealti5guiana,14
726,997,11,frrgealti5guiana,14
727,997,11,frrgealti5guiana,14
726,996,11,frrgealti5guiana,14
1433,1983,12,frrgealti5guiana,14
1433,1982,12,frrgealti5guiana,14
360,504,10,frrgealti5guiana,14
361,504,10,frrgealti5guiana,14
721,1010,11,frrgealti5guiana,14
721,1011,11,frrgealti5guiana,14
720,1010,11,frrgealti5guiana,14
1454,2010,12,frrgealti5guiana,14
1431,2024,12,frrgealti5guiana,14
359,504,10,frrgealti5guiana,14
358,504,10,frrgealti5guiana,14
1429,2000,12,frrgealti5guiana,14
1428,2000,12,frrgealti5guiana,14
1429,2001,12,frrgealti5guiana,14
1436,1982,12,frrgealti5guiana,14
1437,1983,12,frrgealti5guiana,14
1436,1983,12,frrgealti5guiana,14
722,993,11,frrgealti5guiana,14
723,993,11,frrgealti5guiana,14
724,1008,11,frrgealti5guiana,14
724,1009,11,frrgealti5guiana,14
725,1008,11,frrgealti5guiana,14
1436,2022,12,frrgealti5guiana,14
1437,2022,12,frrgealti5guiana,14
1427,1991,12,frrgealti5guiana,14
1449,1987,12,frrgealti5guiana,14
1448,1987,12,frrgealti5guiana,14
717,1002,11,frrgealti5guiana,14
716,1002,11,frrgealti5guiana,14
717,1003,11,frrgealti5guiana,14
715,1006,11,frrgealti5guiana,14
715,1007,11,frrgealti5guiana,14
1427,2023,12,frrgealti5guiana,14
1427,2022,12,frrgealti5guiana,14
1431,2005,12,frrgealti5guiana,14
1430,2004,12,frrgealti5guiana,14
1431,2004,12,frrgealti5guiana,14
364,500,10,frrgealti5guiana,14
179,248,9,frrgealti5guiana,14
179,249,9,frrgealti5guiana,14
179,251,9,frrgealti5guiana,14
1460,1999,12,frrgealti5guiana,14
1460,1998,12,frrgealti5guiana,14
1450,1988,12,frrgealti5guiana,14
1450,1989,12,frrgealti5guiana,14
1429,2002,12,frrgealti5guiana,14
1429,2003,12,frrgealti5guiana,14
180,249,9,frrgealti5guiana,14
728,1002,11,frrgealti5guiana,14
1431,1985,12,frrgealti5guiana,14
1460,1997,12,frrgealti5guiana,14
357,498,10,frrgealti5guiana,14
357,499,10,frrgealti5guiana,14
713,1010,11,frrgealti5guiana,14
1439,1983,12,frrgealti5guiana,14
1438,1983,12,frrgealti5guiana,14
1456,2008,12,frrgealti5guiana,14
1450,1987,12,frrgealti5guiana,14
1460,2002,12,frrgealti5guiana,14
717,991,11,frrgealti5guiana,14
724,1010,11,frrgealti5guiana,14
1446,1985,12,frrgealti5guiana,14
2165,1452,12,itbozen,15
2165,1453,12,itbozen,15
1090,719,11,itbozen,15
1091,719,11,itbozen,15
2190,1450,12,itbozen,15
2190,1451,12,itbozen,15
2190,1438,12,itbozen,15
2190,1439,12,itbozen,15
1083,721,11,itbozen,15
1083,720,11,itbozen,15
2190,1454,12,itbozen,15
2189,1454,12,itbozen,15
2188,1454,12,itbozen,15
1089,726,11,itbozen,15
1088,726,11,itbozen,15
1086,719,11,itbozen,15
1087,719,11,itbozen,15
271,180,9,itbozen,15
2190,1441,12,itbozen,15
2190,1440,12,itbozen,15
2190,1452,12,itbozen,15
2190,1453,12,itbozen,15
1088,719,11,itbozen,15
1089,719,11,itbozen,15
2165,1446,12,itbozen,15
2165,1447,12,itbozen,15
2185,1454,12,itbozen,15
2184,1454,12,itbozen,15
1091,726,11,itbozen,15
1090,726,11,itbozen,15
1094,723,11,itbozen,15
1094,722,11,itbozen,15
1094,719,11,itbozen,15
1083,724,11,itbozen,15
1083,725,11,itbozen,15
546,361,10,itbozen,15
546,360,10,itbozen,15
2190,1444,12,itbozen,15
2190,1445,12,itbozen,15
1092,726,11,itbozen,15
1093,726,11,itbozen,15
1093,719,11,itbozen,15
1092,719,11,itbozen,15
2165,1442,12,itbozen,15
2165,1443,12,itbozen,15
2182,1454,12,itbozen,15
2183,1454,12,itbozen,15
2165,1449,12,itbozen,15
2165,1448,12,itbozen,15
2190,1447,12,itbozen,15
2190,1446,12,itbozen,15
1084,719,11,itbozen,15
1085,719,11,itbozen,15
544,362,10,itbozen,15
545,362,10,itbozen,15
1086,726,11,itbozen,15
1087,726,11,itbozen,15
2165,1450,12,itbozen,15
2165,1451,12,itbozen,15
1083,722,11,itbozen,15
1083,723,11,itbozen,15
2190,1449,12,itbozen,15
2190,1448,12,itbozen,15
1094,725,11,itbozen,15
1094,724,11,itbozen,15
542,362,10,itbozen,15
543,362,10,itbozen,15
2186,1454,12,itbozen,15
2187,1454,12,itbozen,15
2165,1444,12,itbozen,15
2165,1445,12,itbozen,15
2190,1442,12,itbozen,15
2190,1443,12,itbozen,15
1094,720,11,itbozen,15
1094,721,11,itbozen,15
1085,726,11,itbozen,15
1084,726,11,itbozen,15
546,362,10,itbozen,15
1094,726,11,itbozen,15
1083,726,11,itbozen,15
272,180,9,itbozen,15
1083,719,11,itbozen,15
2194,1438,12,atkaernten,17
2195,1439,12,atkaernten,17
2194,1439,12,atkaernten,17
2203,1443,12,atkaernten,17
2202,1442,12,atkaernten,17
2202,1443,12,atkaernten,17
1101,722,11,atkaernten,17
1100,722,11,atkaernten,17
1100,723,11,atkaernten,17
1097,720,11,atkaernten,17
1097,721,11,atkaernten,17
1096,720,11,atkaernten,17
2193,1443,12,atkaernten,17
2192,1442,12,atkaernten,17
2193,1442,12,atkaernten,17
2200,1439,12,atkaernten,17
2200,1438,12,atkaernten,17
2197,1448,12,atkaernten,17
2197,1439,12,atkaernten,17
2196,1439,12,atkaernten,17
2193,1446,12,atkaernten,17
2192,1446,12,atkaernten,17
2193,1447,12,atkaernten,17
2198,1448,12,atkaernten,17
2199,1448,12,atkaernten,17
2202,1441,12,atkaernten,17
549,361,10,atkaernten,17
549,360,10,atkaernten,17
2191,1438,12,atkaernten,17
2191,1439,12,atkaernten,17
1097,723,11,atkaernten,17
1096,722,11,atkaernten,17
1097,722,11,atkaernten,17
1096,719,11,atkaernten,17
1100,721,11,atkaernten,17
1100,720,11,atkaernten,17
2202,1446,12,atkaernten,17
2203,1446,12,atkaernten,17
2202,1447,12,atkaernten,17
2200,1448,12,atkaernten,17
2201,1448,12,atkaernten,17
1099,719,11,atkaernten,17
2164,1325,12,dehamburg,16
2165,1325,12,dehamburg,16
2164,1324,12,dehamburg,16
1079,661,11,dehamburg,16
2164,1326,12,dehamburg,16
2165,1326,12,dehamburg,16
1081,660,11,dehamburg,16
1080,661,11,dehamburg,16
1081,661,11,dehamburg,16
1080,662,11,dehamburg,16
1081,662,11,dehamburg,16
2159,1325,12,dehamburg,16
2159,1324,12,dehamburg,16
2163,1326,12,dehamburg,16
2162,1326,12,dehamburg,16
2164,1322,12,dehamburg,16
2164,1323,12,dehamburg,16
2160,1321,12,dehamburg,16
2161,1321,12,dehamburg,16
2161,1326,12,dehamburg,16
2160,1326,12,dehamburg,16
2164,1320,12,dehamburg,16
2164,1321,12,dehamburg,16
2159,1326,12,dehamburg,16
2202,1427,12,atsalzburg,16
2202,1426,12,atsalzburg,16
2193,1441,12,atsalzburg,16
2193,1440,12,atsalzburg,16
2195,1439,12,atsalzburg,16
2194,1439,12,atsalzburg,16
1097,720,11,atsalzburg,16
2201,1426,12,atsalzburg,16
2201,1427,12,atsalzburg,16
2185,1437,12,atsalzburg,16
2201,1428,12,atsalzburg,16
2202,1428,12,atsalzburg,16
2202,1429,12,atsalzburg,16
2196,1441,12,atsalzburg,16
2196,1440,12,atsalzburg,16
2195,1425,12,atsalzburg,16
2194,1424,12,atsalzburg,16
2192,1439,12,atsalzburg,16
2193,1439,12,atsalzburg,16
2190,1436,12,atsalzburg,16
2190,1437,12,atsalzburg,16
2195,1426,12,atsalzburg,16
2195,1427,12,atsalzburg,16
2194,1427,12,atsalzburg,16
2189,1436,12,atsalzburg,16
2189,1437,12,atsalzburg,16
2217,1414,12,atoberoesterreich,16
